# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,1.325145932643342209e-13,6.462677396068907124e-09,8.512303878915418237e-04,9.607722090467153697e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.158853093822395033e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.457607956878575248e-25,7.913776121995537149e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.385645441623495501e-10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
