# msklasso,msklassopca,mskplslasso,msknslasso,msklassohar,msklassovae
0.000000000000000000e+00,nan,4.753043877246718552e+01,-5.956234492835054084e+01,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,4.753043877246718552e+01,-5.956234492835054084e+01,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.889945177645235219e+01,0.000000000000000000e+00,-4.753043877246718552e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.956234492835054084e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
