# tskridge,tskpca,tskplsridge,tsknsridge,tskhar,tskvae
0.000000000000000000e+00,2.427153513992962031e-02,3.612381990715575475e-02,2.156754642812737377e-01,4.683056784357106232e-35,6.417267968518466752e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.088748434760239775e-308
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.277347570224658200e-52,3.211766991573587980e-42,9.023524770855612694e-39
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.211372941678868710e-45,9.377345134992923923e-17
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.539460325723384812e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
