,m,st,mt,lt
0,itm,0.8120835215820483,0.8158209781024328,0.8902828933782011
1,atm,0.8883850692138839,0.8933945463819083,0.9212695090333998
2,otm,0.9076954381948271,0.9257997622725561,0.91998400772486
