,m,st,mt,lt
0,itm,0.01775683639457801,0.9873937994612814,0.305501577913854
1,atm,0.4053784310421127,0.6833020636944114,0.6120037708664225
2,otm,0.5892930179174234,0.9702769937063609,0.03348242063907959
