# enet,plsenet,ctenet,ssvienet
0.000000000000000000e+00,8.811739378520550758e+01,6.626594204103275487e-01,8.948834455144812239e+01
0.000000000000000000e+00,0.000000000000000000e+00,-7.359895025041670351e+02,1.153745854622116873e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.941822341204124314e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
