# tskpca,tskhar,tskvae,tskenethar,tsklassohar,tskenetpca,tsklassopca,tskenetvae,tsklassovae,mskpca,mskhar,mskvae,mskenethar,msklassohar,mskenetpca,msklassopca,mskenetvae,msklassovae,pmpca,pmhar,pmvae,pmenethar,pmlassohar,pmenetpca,pmlassopca,pmenetvae,pmlassovae,vae,pca,har,enethar,lassohar,enetpca,lassopca,enetvae,lassovae
0.000000000000000000e+00,1.159014503385452457e+02,3.843317704595017403e+01,-3.295921642843757837e+01,-3.295921642843757837e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,-1.184067072482005401e+01,1.186712209740466335e+02,6.754106861667247586e+01,-3.295921642843757837e+01,-3.295921642843757837e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,1.611455830350644902e+01,1.009063568282307841e+02,-3.252217872158028911e+01,-3.295921642843757837e+01,-3.295921642843757837e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,-3.299587563664181999e+01,-5.821345733967431357e+01,-1.718071663146643502e+01,1.087545286031920284e+02,-3.295921642843757837e+01,-3.295921642843757837e+01,-2.591366935508873226e+01,-3.302375870948300474e+01,-3.299587575868142153e+01,-3.299587575868142153e+01
0.000000000000000000e+00,0.000000000000000000e+00,-1.215030198635811729e+02,-6.488627905725678602e+01,-6.488627905725678602e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-1.134987814521167024e+02,3.770873356693828615e+00,-1.144213092877153031e+02,-6.488627905725678602e+01,-6.488627905725678602e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-1.130766129476494228e+02,-1.550921876367932439e+00,-6.454259702400885601e+01,-6.488627905725678602e+01,-6.488627905725678602e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-6.491343106427252962e+01,-8.431714645420363752e+01,-8.963983793284847934e+01,-2.338854162651331237e+01,-6.488627905725678602e+01,-6.488627905725678602e+01,-9.492184428327280443e+01,-6.522327093100381035e+01,-6.491343118589105643e+01,-6.491343118589105643e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.910212932908564909e+01,-4.910212932908564909e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-4.022758099797397335e+01,1.190234784758133486e+02,6.073806783662934095e+01,-4.910212932908564909e+01,-4.910212932908564909e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-3.397171497105830440e+01,1.216329455301100637e+02,-4.874026256833391102e+01,-4.910212932908564909e+01,-4.910212932908564909e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-4.913277221492958091e+01,-6.840480030544544832e+01,-3.861511110671668945e+01,1.166874330341774311e+02,-4.910212932908564909e+01,-4.910212932908564909e+01,-6.028076732542779581e+01,-4.932226614048990143e+01,-4.913277234700551332e+01,-4.913277234700551332e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,3.217028754904411159e+01,6.469991286599821478e+01,5.512368027505557677e+01,nan,nan,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,3.425929404653179944e+01,6.670008281537309358e+01,1.352093523904249750e+01,nan,nan,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.220388795280812388e+01,2.918451752493928453e+01,6.458888479886890366e+01,nan,nan,3.294994162679746097e+01,2.025551784055721782e+01,-2.778182620729520025e+01,-2.778182620729520025e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,3.217028754904411159e+01,6.469991286599821478e+01,5.512368027505557677e+01,nan,nan,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,3.425929404653179944e+01,6.670008281537309358e+01,1.352093523904249750e+01,nan,nan,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.778176889417113316e+01,-2.220388795280812388e+01,2.918451752493928453e+01,6.458888479886890366e+01,nan,nan,3.294994162679746097e+01,2.025551784055721782e+01,-2.778182620729520025e+01,-2.778182620729520025e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,3.215955014409348678e+01,6.472757941961697270e+01,5.515575120306029078e+01,2.778176889417113316e+01,2.778176889417113316e+01,nan,nan,nan,nan,3.429879584848274021e+01,6.672550168665738113e+01,1.419683925662420343e+01,2.778176889417113316e+01,2.778176889417113316e+01,nan,nan,nan,nan,-2.216943672766688067e+01,2.922147030889957975e+01,6.461612060228794974e+01,2.778176889417113316e+01,2.778176889417113316e+01,3.303396143919531625e+01,2.581919318617338277e+01,-7.365548972015997720e+01,-7.365548972015997720e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,3.215955014409348678e+01,6.472757941961697270e+01,5.515575120306029078e+01,2.778176889417113316e+01,2.778176889417113316e+01,nan,nan,nan,nan,3.429879584848274021e+01,6.672550168665738113e+01,1.419683925662420343e+01,2.778176889417113316e+01,2.778176889417113316e+01,nan,nan,nan,nan,-2.216943672766688067e+01,2.922147030889957975e+01,6.461612060228794974e+01,2.778176889417113316e+01,2.778176889417113316e+01,3.303396143919531625e+01,2.581919318617338277e+01,-7.365548972015997720e+01,-7.365548972015997720e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.215955014409348678e+01,6.472757941961697270e+01,5.515575120306029078e+01,2.778176889417113316e+01,2.778176889417113316e+01,nan,nan,nan,nan,3.429879584848274021e+01,6.672550168665738113e+01,1.419683925662420343e+01,2.778176889417113316e+01,2.778176889417113316e+01,nan,nan,nan,nan,-2.216943672766688067e+01,2.922147030889957975e+01,6.461612060228794974e+01,2.778176889417113316e+01,2.778176889417113316e+01,3.303396143919531625e+01,2.581919318617338277e+01,-7.365548972015997720e+01,-7.365548972015997720e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.215955014409348678e+01,6.472757941961697270e+01,5.515575120306029078e+01,2.778176889417113316e+01,2.778176889417113316e+01,nan,nan,nan,nan,3.429879584848274021e+01,6.672550168665738113e+01,1.419683925662420343e+01,2.778176889417113316e+01,2.778176889417113316e+01,nan,nan,nan,nan,-2.216943672766688067e+01,2.922147030889957975e+01,6.461612060228794974e+01,2.778176889417113316e+01,2.778176889417113316e+01,3.303396143919531625e+01,2.581919318617338277e+01,-7.365548972015997720e+01,-7.365548972015997720e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160159386118524623e+02,6.923649769040289925e+01,-3.217028754904411159e+01,-3.217028754904411159e+01,-3.220905323651172125e+01,-3.220905323651172125e+01,-3.220905323651172125e+01,-3.220905323651172125e+01,3.234535640809438206e+01,1.018855492140383348e+02,-3.170099264921307025e+01,-3.217028754904411159e+01,-3.217028754904411159e+01,-3.220905323651172125e+01,-3.220905323651172125e+01,-3.220905323651172125e+01,-3.220905323651172125e+01,-5.686409892998516824e+01,-1.457319086102632433e+01,1.068874926542112291e+02,-3.217028754904411159e+01,-3.217028754904411159e+01,-2.426677800694897158e+01,-3.222955210501207546e+01,-3.220905336011770004e+01,-3.220905336011770004e+01
