# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-4.690432360741774431e+01,-4.458268262600129361e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.580376209770872897e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
