# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-1.070610423996885707e+01,-1.065696691334586355e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.184615185035888629e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
