# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,2.439670450737280172e-02,1.218054527733036102e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.072781727714952388e-21
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
