# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-9.245970102285868109e+01,-7.426837236345468796e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.452019598244810084e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
