,m,st,mt,lt
0,itm,0.0008797869317573839,0.0032015311786620297,7.387691079872784e-05
1,atm,0.48005006476929135,0.7627115295507524,0.19780583196519919
2,otm,0.17759947573954227,0.5124942268946954,0.12285326489692161
