# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,9.647761062248706443e-01,6.859601023336610037e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.042501850981237120e-207
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
