# lasso,lassopca,plslasso,ctlasso,ssvilasso,lassohar,lassovae
0.000000000000000000e+00,4.780141035255185334e-71,2.555680514352571114e-301,0.000000000000000000e+00,8.680472779123171434e-307,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.787275938310880486e-303,1.301223805537911039e-55,6.746854959501037918e-309,0.000000000000000000e+00,8.897193588026462699e-69
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.058499391452146811e-02,1.902337909876378186e-02,0.000000000000000000e+00,2.781371124032306491e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.165587211462766597e-307,0.000000000000000000e+00,1.261500823910941511e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.860806994725463079e-10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
