,m,st,mt,lt
0,itm,-0.9002451824169673,-1.3745280549699015,-3.327629254417848
1,atm,0.21991653537284642,0.24202504924414128,0.7418324603268878
2,otm,1.0351603652698924,1.7138894521901344,2.439948555471758
