# enet,plsenet,ctenet,ssvienet
0.000000000000000000e+00,8.936843388636425800e+01,3.853497642177794447e-02,8.973732659134813616e+01
0.000000000000000000e+00,0.000000000000000000e+00,-8.402327366931434653e+02,3.469787057155693244e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.973337034803243739e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
