# tskpca,tskhar,tskvae,tskenethar,tsklassohar,tskenetpca,tsklassopca,tskenetvae,tsklassovae,mskpca,mskhar,mskvae,mskenethar,msklassohar,mskenetpca,msklassopca,mskenetvae,msklassovae,pmpca,pmhar,pmvae,pmenethar,pmlassohar,pmenetpca,pmlassopca,pmenetvae,pmlassovae,vae,pca,har,enethar,lassohar,enetpca,lassopca,enetvae,lassovae
0.000000000000000000e+00,8.695208485208148375e+01,3.313586954280489749e+01,-9.718554753078672093e+01,-9.718554753078672093e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,-3.305959418319459608e+00,8.718071011152480310e+01,5.089531349596063592e+01,-9.718554753078672093e+01,-9.718554753078672093e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,3.935451770406894756e+00,8.664706952716110777e+01,-9.569710514814650537e+01,-9.718554753078672093e+01,-9.718554753078672093e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,-9.732398571395700060e+01,-1.963603906588708981e+02,-1.216836756708057266e+01,8.430996444953377988e+01,-9.718554753078672093e+01,-9.718554753078672093e+01,-3.894850393425790713e+01,-9.664965314305440813e+01,-9.732398608164074005e+01,-9.732398608164074005e+01
0.000000000000000000e+00,0.000000000000000000e+00,-4.124506842601725793e+02,-1.411241798366868352e+03,-1.411241798366868352e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-6.917430351683389063e+02,1.752197625839013728e+00,-2.763412464547861305e+02,-1.411241798366868352e+03,-1.411241798366868352e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-6.362444278687538599e+02,-2.337655644312208736e+00,-1.399834287160929307e+03,-1.411241798366868352e+03,-1.411241798366868352e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-1.412302796860504031e+03,-2.171323711866322810e+03,-7.596650598618768981e+02,-2.024936836724604561e+01,-1.411241798366868352e+03,-1.411241798366868352e+03,-9.649096224113927747e+02,-1.407134671813261093e+03,-1.412302799678454221e+03,-1.412302799678454221e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.949048259245970769e+02,-1.949048259245970769e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-5.450131290416406671e+01,8.082785224182073591e+01,2.656049488974500150e+01,-1.949048259245970769e+02,-1.949048259245970769e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-4.367127422840179918e+01,8.002975529400305277e+01,-1.926787558740890915e+02,-1.949048259245970769e+02,-1.949048259245970769e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-1.951118699438996202e+02,-3.432277644717059388e+02,-6.775566630435463367e+01,7.653445061921409831e+01,-1.949048259245970769e+02,-1.949048259245970769e+02,-1.078072398222685138e+02,-1.941033582556570423e+02,-1.951118704937964594e+02,-1.951118704937964594e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,4.760977124746415257e+01,9.349886944098997787e+01,7.509721827033362729e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,5.128215559784143096e+01,9.322824079145350140e+01,7.548435477543469219e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,-5.029518865351929691e+01,4.311532007711282688e+01,9.204300936506692210e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.953413387836459947e+01,2.717716356208321749e-01,-7.020725027142571406e-02,-7.020725027142571406e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,4.760977124746415257e+01,9.349886944098997787e+01,7.509721827033362729e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,5.128215559784143096e+01,9.322824079145350140e+01,7.548435477543469219e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,-7.020706380556074322e-02,-5.029518865351929691e+01,4.311532007711282688e+01,9.204300936506692210e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.953413387836459947e+01,2.717716356208321749e-01,-7.020725027142571406e-02,-7.020725027142571406e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.756578804659794457e+01,9.350343049168985488e+01,7.511468951614322975e+01,7.015780806848281870e-02,7.015780806848281870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.131633496961219976e+01,9.323299170928189028e+01,8.244717741353713159e-01,7.015780806848281870e-02,7.015780806848281870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.018974484352760612e+01,4.315522912167350000e+01,9.204859181528459544e+01,7.015780806848281870e-02,7.015780806848281870e-02,2.958357118547200315e+01,3.417387746668110182e-01,-1.863350584940803856e-07,-1.863350584940803856e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.756578804659794457e+01,9.350343049168985488e+01,7.511468951614322975e+01,7.015780806848281870e-02,7.015780806848281870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.131633496961219976e+01,9.323299170928189028e+01,8.244717741353713159e-01,7.015780806848281870e-02,7.015780806848281870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.018974484352760612e+01,4.315522912167350000e+01,9.204859181528459544e+01,7.015780806848281870e-02,7.015780806848281870e-02,2.958357118547200315e+01,3.417387746668110182e-01,-1.863350584940803856e-07,-1.863350584940803856e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.756578804659794457e+01,9.350343049168985488e+01,7.511468951614322975e+01,7.015780806848281870e-02,7.015780806848281870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.131633496961219976e+01,9.323299170928189028e+01,8.244717741353713159e-01,7.015780806848281870e-02,7.015780806848281870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.018974484352760612e+01,4.315522912167350000e+01,9.204859181528459544e+01,7.015780806848281870e-02,7.015780806848281870e-02,2.958357118547200315e+01,3.417387746668110182e-01,-1.863350584940803856e-07,-1.863350584940803856e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.756578804659794457e+01,9.350343049168985488e+01,7.511468951614322975e+01,7.015780806848281870e-02,7.015780806848281870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.131633496961219976e+01,9.323299170928189028e+01,8.244717741353713159e-01,7.015780806848281870e-02,7.015780806848281870e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.018974484352760612e+01,4.315522912167350000e+01,9.204859181528459544e+01,7.015780806848281870e-02,7.015780806848281870e-02,2.958357118547200315e+01,3.417387746668110182e-01,-1.863350584940803856e-07,-1.863350584940803856e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.759094832412745291e+01,5.246674366074225304e+01,-9.087528797086936549e+01,-9.087528797086936549e+01,-9.100929590608410535e+01,-9.100929590608410535e+01,-9.100929590608410535e+01,-9.100929590608410535e+01,7.009674204179772161e+00,8.707438510999298842e+01,-8.943447817536372213e+01,-9.087528797086936549e+01,-9.087528797086936549e+01,-9.100929590608410535e+01,-9.100929590608410535e+01,-9.100929590608410535e+01,-9.100929590608410535e+01,-1.868763741487663310e+02,-8.578796614118200381e+00,8.481207121175636132e+01,-9.087528797086936549e+01,-9.087528797086936549e+01,-3.450192488083884967e+01,-9.035654307875495306e+01,-9.100929626200135658e+01,-9.100929626200135658e+01
