,m,st,mt,lt
0,itm,0.3684745249838983,0.1698898552510083,0.0009058916134534829
1,atm,0.8264080306538776,0.8092240120139756,0.45895568361661243
2,otm,0.30115370932089214,0.08716510700458191,0.014851918778847313
