,m,st,mt,lt
0,itm,7.849680353215804,8.63609220716861,-9.86012086216126
1,atm,14.933418453394864,16.772464306385636,2.6889968331695213
2,otm,16.287178916017442,18.94815830131834,10.722181369828132
