# ridge,pca,plsridge,ctridge,ssviridge,har,vae
0.000000000000000000e+00,2.432305063468990104e-03,8.818655855901993958e-07,9.717029185059801108e-03,6.960202330128994552e-26,0.000000000000000000e+00,1.970213143218775553e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.080264808608068531e-154
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.870494008686043810e-20,1.250226047868136253e-48,0.000000000000000000e+00,8.944406012259635830e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.407654024861390437e-46,0.000000000000000000e+00,1.668142007729247492e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250280625751642227e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
