,m,st,mt,lt
0,itm,1.2908854611882854,1.6757588075418568,1.5810594047501016
1,atm,1.1137404402462927,1.1584786505598244,1.3154365966246915
2,otm,1.0110599352576746,1.8442442473206564,2.5781985454710794
