# enet,enetpca,plsenet,ctenet,ssvienet,enethar,enetvae
0.000000000000000000e+00,1.112962861323369619e-125,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.824005448179360537e-146
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074978280090075047e-68,0.000000000000000000e+00,0.000000000000000000e+00,6.118088564099632440e-78
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.296896004476898678e-01,1.023454148266888527e-18,0.000000000000000000e+00,7.186371354211901208e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.682309214997913693e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162608884378840809e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
