,m,st,mt,lt
0,itm,-5.6715744234423715,-5.382973756411302,-0.14787591277105605
1,atm,13.044200268949368,17.454110348721187,2.868183035535743
2,otm,12.06077876873417,15.76106691590703,-4.26392240288056
