# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-1.180712249577646276e+02,-1.098911643408720238e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.751095825905925718e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
