# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,4.615594412089383339e-31,2.361202370660756658e-29
0.000000000000000000e+00,0.000000000000000000e+00,1.112934822567926594e-28
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
