,m,st,mt,lt
0,itm,0.018215180682325208,0.01798316859240583,0.013872700729860068
1,atm,0.012348129573076865,0.01092567431277211,0.008967631553841813
2,otm,0.010091076508992701,0.008297751288095146,0.00874162675455892
