,m,st,mt,lt
0,itm,0.1875388387335467,0.25292455069361364,0.07742815412370652
1,atm,0.508048914862139,0.5242921130928528,0.8894344680673518
2,otm,0.19273747142584674,0.1860836940961852,0.2503712027064019
