,m,st,mt,lt
0,itm,12.795545869768555,13.302970550047721,-9.697904085204545
1,atm,2.1726189515693384,-0.8257782976417216,-0.1844773504358299
2,otm,4.806046822007359,3.783394766205961,14.373239973460517
