# lasso,lassopca,plslasso,ctlasso,ssvilasso,lassohar,lassovae
0.000000000000000000e+00,1.284674693421510149e-107,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.780542529675779111e-52,2.416248596160972544e-144
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.863168629149411739e-69,0.000000000000000000e+00,2.303883149495661129e-96,2.096436867785755526e-98
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.143868484890562476e-01,1.247085444559601729e-18,4.848145672382987020e-02,4.988882404348481819e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.068972208725572061e-05,1.264851756711003750e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.233245361285584785e-05,5.765039932598309979e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.347647283193688429e-47
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
