,m,st,mt,lt
0,itm,0.14767532675255068,0.05283006366891058,0.26902708570986944
1,atm,0.2318243309387038,0.21632075965137487,0.4251735225899368
2,otm,0.0911000336844553,0.04561082173358398,0.5614185520297108
