,m,st,mt,lt
0,itm,-1.4503030744342569,-1.9408886526408986,1.105883682114678
1,atm,-1.2033675183191388,-1.2437194639696187,-0.7989172086614559
2,otm,-1.6932739839054023,-2.0039528664170394,0.5809184562612518
