# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,0.000000000000000000e+00,7.320081710053164863e-21,4.802292352763178450e-11,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.198056622414275878e-252
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.175164674800920899e-22,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
