,m,st,mt,lt
0,itm,0.015039524855825808,0.009522495328223322,0.011836249169204413
1,atm,0.011014969886513364,0.007651130975824474,0.0106971764460322
2,otm,0.0162816254244371,0.012445065467710069,0.018498139004228614
