,m,st,mt,lt
0,itm,0.9875250811294285,0.7665855252559983,0.0005957618871478635
1,atm,0.612178907413548,0.6072467011506947,0.38479932417494067
2,otm,0.09072276272649937,0.03835164331689569,0.004764667879314577
