# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-1.299616816468665625e+01,-1.185682833587767604e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.883347319411679877e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
