# mskenet,mskenetpca,mskplsenet,msknsenet,mskenethar,mskenetvae
0.000000000000000000e+00,nan,5.416561367761583767e+01,-6.754646225915828950e+01,-3.857532496799820354e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,5.416561367761583767e+01,-6.754646225915828950e+01,-3.857532496799820354e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.347094243331318353e+01,-5.416484083106450953e+01,-5.416561367761583767e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.754590868645672685e+01,6.754646225915828950e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.857532496799820354e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
