# ridge,pca,plsridge,ctridge,ssviridge,har,vae
0.000000000000000000e+00,-8.330018208598293938e+01,-1.418170350995938378e+01,-1.172290010754263712e+01,-1.243315300963807601e+01,0.000000000000000000e+00,-7.828796774733609709e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.908394296254320466e+01,6.554529162958661459e+01,8.509849058699219881e+01,0.000000000000000000e+00,-6.061892704152519684e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.550249683236855081e+00,1.022985532258985764e+01,0.000000000000000000e+00,-7.840839588235974134e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.633934525639968882e+00,0.000000000000000000e+00,-7.738762693397040948e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.783370217566269389e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
