,m,st,mt,lt
0,itm,-1.2266686542081637,-0.6111407442181758,0.6035897941324946
1,atm,0.25259094333057075,0.6332700710139787,0.581034998185424
2,otm,0.8925980290048675,1.4486142932318664,0.8733583515705222
