# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,4.849617564073876315e-59,7.860436599545347054e-64
0.000000000000000000e+00,0.000000000000000000e+00,1.273696799283402425e-37
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
