,m,st,mt,lt
0,itm,0.0009306716586829365,0.0024924222123397736,0.00020768506951720757
1,atm,0.10187010346182346,0.14011853748710523,0.039561217903194786
2,otm,0.00151183530182923,0.0036442002277936873,1.5081342389912738e-05
