,m,st,mt,lt
0,itm,-0.7371984005790385,-0.5968288709763209,-0.05705617868417884
1,atm,0.6462393207346481,0.7593190601542881,0.6249418577263375
2,otm,1.3051756193470314,1.391822418184814,-1.4130116575150489
