,m,st,mt,lt
0,itm,0.015967561057629486,0.01051345814405564,0.010715597024729255
1,atm,0.012249254347748782,0.009149301235598253,0.011601904424856228
2,otm,0.016758842507771723,0.013082513735476696,0.01806218668969986
