# msklasso,msklassopca,mskplslasso,msknslasso,msklassohar,msklassovae
0.000000000000000000e+00,nan,0.000000000000000000e+00,1.774689544398876526e-14,2.780542529675779111e-52,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.774689544398876526e-14,2.780542529675779111e-52,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.770096398195297516e-01,1.397815757563489886e-02,1.362287677427549519e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.348519897944531268e-47
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
