# pmenet,pmenetpca,pmplsenet,pmenethar,pmenetvae
0.000000000000000000e+00,nan,0.000000000000000000e+00,2.230788905817994644e-49,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.230788905817994644e-49,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.059262293586527143e-03,2.969710599456955400e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.313151615372025993e-43
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
