# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-5.581873359791054412e+01,-4.006806118734536426e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.010833039575954651e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
