,m,st,mt,lt
0,itm,0.01628664429606923,0.011692776701676559,0.013092666419999352
1,atm,0.011257207961787235,0.008389629969213797,0.009402316486893035
2,otm,0.009832023693829815,0.007568765676392808,0.010400652757334693
