# mskridge,mskpca,mskplsridge,msknsridge,mskhar,mskvae
0.000000000000000000e+00,3.199596599939156377e-03,3.852758179733302424e-02,2.086460772651362691e-13,2.312591788330760905e-15,1.167400300616695462e-74
0.000000000000000000e+00,0.000000000000000000e+00,2.814326653638626290e-91,4.061706789709476777e-205,2.889163201835436655e-196,3.923300862076532780e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.168720485454063446e-82,5.652650425893512208e-70,5.164364955971940826e-11
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.175838406153151877e-77,2.962703980072541314e-137
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.577866317132702195e-39
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
