# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,0.000000000000000000e+00,1.196272980565980541e-27,6.715580324890615405e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.976613092916157234e-234
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.989218207550184097e-30,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
