# mskridge,mskpca,mskplsridge,msknsridge,mskhar,mskvae
0.000000000000000000e+00,-2.818596140449978193e+01,-1.259973479152584552e+01,-1.173230584630455198e+01,3.541515326579223188e+00,-1.357895085978270231e+02
0.000000000000000000e+00,0.000000000000000000e+00,-5.605177271283682927e+00,1.684313463923444232e+01,3.620694772044619469e+01,-1.343026760641324131e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.218267473690849556e+01,1.502771379819047226e+01,-1.328794115059511398e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.595701061082289662e+01,-1.352791287517474643e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.356889798166586161e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
