# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,-6.126549630148884944e+02,-1.054364428454247786e+02,5.524684020241920734e+00,-1.269073007609615615e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.117308466128891098e+01,8.674318977867213221e+01,-9.210881543822402762e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.401238715428715409e+01,-5.664216867499690125e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.349133028465285179e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
