,m,st,mt,lt
0,itm,0.8407792750580666,0.886689155459866,0.9247410677697777
1,atm,0.9136681945878248,0.9306343071416663,0.9270343987741274
2,otm,0.8459366003710426,0.894429588617066,0.8757097452762814
