# tskpca,tskhar,tskvae,tskenethar,tsklassohar,tskenetpca,tsklassopca,tskenetvae,tsklassovae,mskpca,mskhar,mskvae,mskenethar,msklassohar,mskenetpca,msklassopca,mskenetvae,msklassovae,pmpca,pmhar,pmvae,pmenethar,pmlassohar,pmenetpca,pmlassopca,pmenetvae,pmlassovae,vae,pca,har,enethar,lassohar,enetpca,lassopca,enetvae,lassovae
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.538387482713596432e-02,9.538387482713596432e-02,1.007653209768347019e-01,1.007653209768347019e-01,1.007653209768347019e-01,1.007653209768347019e-01,1.734507840136445110e-58,0.000000000000000000e+00,0.000000000000000000e+00,9.538387482713596432e-02,9.538387482713596432e-02,1.007653209768347019e-01,1.007653209768347019e-01,1.007653209768347019e-01,1.007653209768347019e-01,4.929067790802091389e-93,0.000000000000000000e+00,1.689177393885383984e-03,9.538387482713596432e-02,9.538387482713596432e-02,1.007653209768347019e-01,1.007653209768347019e-01,1.007653209768347019e-01,1.007653209768347019e-01,7.763454088382834931e-194,2.662447276324739556e-02,0.000000000000000000e+00,9.538387482713596432e-02,9.538387482713596432e-02,9.032205626615164018e-02,1.041728231590654391e-01,1.007653351033195449e-01,1.007653351033195449e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.611484577452885647e-01,9.611484577452885647e-01,9.595798280204073105e-01,9.595798280204073105e-01,9.595798280204073105e-01,9.595798280204073105e-01,4.911226957719539987e-01,5.415911071483747375e-74,5.548059456066954942e-01,9.611484577452885647e-01,9.611484577452885647e-01,9.595798280204073105e-01,9.595798280204073105e-01,9.595798280204073105e-01,9.595798280204073105e-01,1.635979036747310933e-01,6.602594376256491533e-12,9.574739359819153250e-01,9.611484577452885647e-01,9.611484577452885647e-01,9.595798280204073105e-01,9.595798280204073105e-01,9.595798280204073105e-01,9.595798280204073105e-01,8.576669907913901936e-01,9.981881718004809168e-01,1.042596778128814032e-04,9.611484577452885647e-01,9.611484577452885647e-01,9.976123408212097532e-01,9.604688650293989882e-01,9.595798293381877508e-01,9.595798293381877508e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.399077173674241772e-20,3.399077173674241772e-20,2.674323084660830486e-20,2.674323084660830486e-20,2.674323084660830486e-20,2.674323084660830486e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.399077173674241772e-20,3.399077173674241772e-20,2.674323084660830486e-20,2.674323084660830486e-20,2.674323084660830486e-20,2.674323084660830486e-20,0.000000000000000000e+00,0.000000000000000000e+00,6.921940407696717487e-23,3.399077173674241772e-20,3.399077173674241772e-20,2.674323084660830486e-20,2.674323084660830486e-20,2.674323084660830486e-20,2.674323084660830486e-20,3.634164011210162956e-203,0.000000000000000000e+00,0.000000000000000000e+00,3.399077173674241772e-20,3.399077173674241772e-20,8.119219084866775511e-149,1.049920683524435392e-20,2.674324665763622079e-20,2.674324665763622079e-20
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.311661868902437085e-120,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.420037748521310877e-126,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.892763982237843367e-193,5.522814430749393819e-114,0.000000000000000000e+00,nan,nan,8.362418462265303271e-108,1.449783361456327844e-46,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.311661868902437085e-120,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.420037748521310877e-126,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.892763982237843367e-193,5.522814430749393819e-114,0.000000000000000000e+00,nan,nan,8.362418462265303271e-108,1.449783361456327844e-46,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,1.384285949824808261e-120,0.000000000000000000e+00,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,nan,nan,nan,nan,3.851627416376990341e-126,0.000000000000000000e+00,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,nan,nan,nan,nan,1.077812725759207425e-193,3.531249060125219748e-114,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,3.010213519736658642e-108,4.204958737481835413e-71,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,1.384285949824808261e-120,0.000000000000000000e+00,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,nan,nan,nan,nan,3.851627416376990341e-126,0.000000000000000000e+00,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,nan,nan,nan,nan,1.077812725759207425e-193,3.531249060125219748e-114,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,3.010213519736658642e-108,4.204958737481835413e-71,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.384285949824808261e-120,0.000000000000000000e+00,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,nan,nan,nan,nan,3.851627416376990341e-126,0.000000000000000000e+00,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,nan,nan,nan,nan,1.077812725759207425e-193,3.531249060125219748e-114,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,3.010213519736658642e-108,4.204958737481835413e-71,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.384285949824808261e-120,0.000000000000000000e+00,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,nan,nan,nan,nan,3.851627416376990341e-126,0.000000000000000000e+00,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,nan,nan,nan,nan,1.077812725759207425e-193,3.531249060125219748e-114,0.000000000000000000e+00,2.442841826975960768e-82,2.442841826975960768e-82,3.010213519736658642e-108,4.204958737481835413e-71,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.961540896983165680e-02,1.961540896983165680e-02,2.106492216891024324e-02,2.106492216891024324e-02,2.106492216891024324e-02,2.106492216891024324e-02,2.176960920407106346e-224,0.000000000000000000e+00,1.527341889528856375e-04,1.961540896983165680e-02,1.961540896983165680e-02,2.106492216891024324e-02,2.106492216891024324e-02,2.106492216891024324e-02,2.106492216891024324e-02,7.441776296916215898e-200,1.426443597926940090e-11,0.000000000000000000e+00,1.961540896983165680e-02,1.961540896983165680e-02,4.382144100134981179e-04,2.102093515343281260e-02,2.106492605271479204e-02,2.106492605271479204e-02
