# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-1.046703489247820862e+01,-1.047474566750741509e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.287211137763531354e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
