# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,1.989591852405928795e-26,3.333811878843913594e-26
0.000000000000000000e+00,0.000000000000000000e+00,6.741092282716762562e-32
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
