,m,st,mt,lt
0,itm,0.8619045174519988,0.9072570114697162,0.8972482201523082
1,atm,0.9110820911025064,0.9314116531132491,0.8808083983813588
2,otm,0.871785605213485,0.8898572046252708,0.7816469937412862
