# tsklasso,tsklassopca,tskplslasso,tsknslasso,tsklassohar,tsklassovae
0.000000000000000000e+00,2.130777341682748371e+01,6.602675456094597450e+01,-6.525771580860022958e+00,2.067782622616045174e+01,-1.247827757778032947e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.602675456094597450e+01,-6.525771580865104227e+00,2.067782622615883525e+01,-1.247827757778032947e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.602713234838159906e+01,-6.602256446475932705e+01,-1.327076632162935823e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.528087567136436320e+01,-1.247737817703890784e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.246852564005477433e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
