,m,st,mt,lt
0,itm,6.018237691883822,5.605877653505847,-1.521391254018752
1,atm,0.5886410558115147,-0.2591718247525835,-0.6146766153000456
2,otm,0.4934089865990462,-0.302655711855828,6.855279368418028
