# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,7.150764599845429448e-01,7.431826152092583238e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.692131082462321680e-50
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
