# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,7.981301548193588457e-42,9.935654545932969705e-33
0.000000000000000000e+00,0.000000000000000000e+00,5.295759996414041999e-78
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
