# mskenet,mskenetpca,mskplsenet,msknsenet,mskenethar,mskenetvae
0.000000000000000000e+00,nan,2.029007123123488933e-302,2.421592031294606819e-21,7.034331013559736237e-03,nan
0.000000000000000000e+00,0.000000000000000000e+00,2.029007123123488933e-302,2.421592031294606819e-21,7.034331013559736237e-03,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.031544627582105759e-06,7.667753566525031123e-03,7.689651798052901145e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.706923721370202318e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
