,m,st,mt,lt
0,itm,1.4288587293511368,1.4592220488731846,-2.6168876276009296
1,atm,0.9908338337184224,1.1225345556062696,0.5427122737666894
2,otm,1.7772191254724674,2.199606095579671,2.2801751081502823
