# lasso,lassopca,plslasso,ctlasso,ssvilasso,lassohar,lassovae
0.000000000000000000e+00,3.040030005088395626e+01,8.636972548777353609e+01,7.653637164357407485e-01,8.651487720440891849e+01,-1.747125198063859131e-02,-1.730178222913991704e-07
0.000000000000000000e+00,0.000000000000000000e+00,8.041618782524710696e+01,-4.257911507680947238e+01,8.062474004133642325e+01,-4.370388281142427900e+01,-4.367878057826008842e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.280457645555850377e+02,1.064921447511490982e+00,-6.337891189371433711e+02,-6.336609404551388707e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.641087094121333223e+01,-7.888727139377271769e-01,-7.712668863586458201e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.416875082863987245e+02,-6.415579501116039864e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746802707978112323e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
