,m,st,mt,lt
0,itm,1.5185442913177063,1.8472194405002953,1.386398524913437
1,atm,1.5152438048267802,1.52366646690192,1.4999049538361366
2,otm,2.4121222978039984,3.447062431301967,3.4938057109689202
