# tskenet,tskenetpca,tskplsenet,tsknsenet,tskenethar,tskenetvae
0.000000000000000000e+00,4.835907408931410600e+01,9.292741608586683810e+01,-7.144245655332781553e-03,6.326785153956127061e-02,-3.509943566323280493e+02
0.000000000000000000e+00,0.000000000000000000e+00,8.630430460064687281e+01,-9.365869701604474074e+01,-9.340167191877483788e+01,-7.727828169231182756e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.314011420151704442e+03,-1.311587766528010661e+03,-6.270211461884112396e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.017451798269069840e-02,-3.509631882368640277e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.512798717115905447e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
